user_id,age,income,loan_amount,loan_term_months,credit_score,employment_years,is_self_employed,region,default
user_2829,58,75814,18253,24,700,7,0,North,0
user_2830,64,20951,16873,24,680,11,1,North,1
user_2831,54,31407,10623,12,675,6,0,East,0
user_2832,31,13635,8687,36,701,17,1,North,1
user_2833,51,36684,15653,48,687,0,0,West,0
user_2834,38,97136,18584,48,732,8,0,South,0
user_2835,43,59649,17599,24,652,6,0,West,0
user_2836,42,45573,9901,24,680,13,1,West,0
user_2837,63,75656,11023,12,715,0,0,East,0
user_2838,38,78480,18347,48,686,12,0,North,0
user_2839,60,35583,15363,12,706,19,0,West,0
user_2840,61,109964,20300,24,706,14,0,East,0
user_2841,59,65526,13383,36,663,4,1,West,0
user_2842,40,68047,18697,36,639,4,0,West,0
user_2843,33,69944,14801,36,650,13,0,West,0
user_2844,21,69902,11385,24,636,13,0,East,0
user_2845,24,47570,19640,12,605,13,0,South,0
user_2846,44,102250,10037,36,723,4,0,West,0
user_2847,56,54296,15370,48,604,10,0,West,0
user_2848,56,79150,15887,48,754,18,0,East,0
user_2849,22,50501,14398,24,658,4,0,North,0
user_2850,48,46954,19953,48,668,3,0,South,1
user_2851,46,98037,17863,48,619,14,1,East,0
user_2852,43,57832,17267,24,695,6,0,North,0
user_2853,35,59317,15342,12,669,4,0,East,0
user_2854,56,65672,24281,36,682,14,1,East,1
user_2855,47,112035,22323,24,648,13,0,South,0
user_2856,26,103375,19597,48,699,2,0,South,0
user_2857,55,85675,18775,36,647,4,0,South,0
user_2858,59,117072,11988,36,683,11,0,South,0
user_2859,58,41108,14754,36,698,19,0,North,1
user_2860,55,73117,18179,24,738,13,0,West,0
user_2861,56,61516,20257,36,712,4,0,East,0
user_2862,30,24618,19460,12,683,3,0,South,0
user_2863,50,69261,17904,48,679,15,0,West,0
user_2864,61,50183,25003,24,692,6,0,North,0
user_2865,58,90670,14322,24,710,2,0,South,0
user_2866,49,52099,20065,36,650,3,0,East,0
user_2867,63,50962,19457,48,716,19,1,West,0
user_2868,59,90661,17220,36,642,5,0,South,0
user_2869,24,58690,17402,36,698,2,0,East,0
user_2870,25,83257,17301,24,701,0,0,West,0
user_2871,24,68487,11458,12,653,2,0,East,1
user_2872,56,68755,17004,48,618,7,0,North,0
user_2873,36,55119,18741,48,669,15,0,South,0
user_2874,45,70044,16609,48,574,6,0,South,1
user_2875,34,57370,5789,48,672,17,1,East,1
user_2876,31,43923,7069,12,630,8,0,West,1
user_2877,49,57914,10908,24,804,2,1,South,0
user_2878,54,85756,14440,12,722,17,1,East,0
user_2879,42,70720,11177,36,682,15,0,North,0
user_2880,34,75368,18229,24,733,0,1,South,0
user_2881,44,60029,20959,12,708,19,0,East,0
user_2882,59,21244,21668,48,633,15,0,West,1
user_2883,46,35571,16684,48,654,11,0,South,0
user_2884,63,54219,20420,24,721,5,0,South,0
user_2885,56,37298,12187,12,641,8,1,North,1
user_2886,59,49512,14241,24,695,12,0,East,1
user_2887,36,48788,9165,48,706,11,0,West,0
user_2888,58,49391,21034,12,669,12,0,North,1
user_2889,52,88743,24829,48,686,17,0,North,0
user_2890,26,58940,13257,24,713,18,0,North,0
user_2891,54,78693,4149,24,711,18,1,East,0
user_2892,28,63278,10222,24,697,18,1,East,0
user_2893,50,88314,11749,24,679,5,0,South,0
user_2894,47,80419,8368,24,703,15,0,East,0
user_2895,27,48169,9848,36,599,6,0,North,1
user_2896,47,99232,16023,24,739,6,0,East,0
user_2897,45,50909,18298,24,674,18,0,West,0
user_2898,61,64000,4678,48,650,15,0,South,0
user_2899,35,67540,12339,24,703,16,0,North,0
user_2900,45,69767,15188,12,702,18,0,South,0
user_2901,42,75923,9666,24,640,15,0,East,1
user_2902,38,44864,16180,36,682,15,0,South,0
user_2903,32,74246,14410,24,681,18,0,South,0
user_2904,43,71622,12757,48,678,14,1,East,0
user_2905,59,60009,10677,12,744,2,0,South,1
user_2906,45,56205,16367,12,679,14,0,East,0
user_2907,30,43837,11182,24,674,15,0,North,0
user_2908,50,69607,6334,24,652,19,0,South,0
user_2909,30,46790,15110,24,647,4,0,West,1
user_2910,54,64757,8804,24,695,18,0,West,1
user_2911,33,57973,6769,48,661,9,0,North,0
user_2912,49,33316,15647,48,672,12,0,East,0
user_2913,58,41331,14185,12,687,14,0,East,0
user_2914,61,68095,10668,24,682,11,1,South,0
user_2915,29,49513,16144,48,685,16,0,South,0
user_2916,33,48831,17119,48,685,14,0,West,0
user_2917,57,44721,16199,12,704,3,0,West,1
user_2918,34,45399,16017,12,785,14,0,East,0
user_2919,57,92853,6973,36,729,16,0,West,1
user_2920,29,37601,21466,48,665,10,0,East,1
user_2921,28,89458,17787,12,728,14,0,North,1
user_2922,59,53385,10246,48,637,19,0,North,0
user_2923,60,46924,14941,48,657,6,1,West,0
user_2924,23,67676,15891,24,708,12,0,South,0
user_2925,60,61060,14803,24,707,12,0,West,1
user_2926,53,56050,23965,24,704,19,0,West,0
user_2927,52,64397,5273,24,656,19,0,West,1
user_2928,27,60743,7619,48,656,1,0,South,1
user_2929,39,55688,3505,36,685,9,0,West,0
user_2930,54,78713,15399,36,669,17,0,South,0
user_2931,34,31060,17720,36,715,19,0,West,0
user_2932,39,41706,16807,48,668,4,0,South,0
user_2933,46,44235,13554,36,667,19,0,South,0
user_2934,37,38841,17032,48,614,18,0,South,0
user_2935,48,61718,13517,12,715,1,1,South,0
user_2936,39,70108,18703,36,692,3,0,South,1
user_2937,47,20749,20536,48,588,15,0,North,0
user_2938,39,50518,10344,12,697,15,0,East,0
user_2939,53,53566,13561,24,663,16,0,East,0
user_2940,27,54282,14371,12,711,14,0,South,0
user_2941,49,34298,22127,12,675,12,0,East,0
user_2942,63,53733,10932,36,647,0,1,South,0
user_2943,25,41777,20488,24,749,4,0,West,0
user_2944,50,53312,7669,24,742,19,0,North,0
user_2945,63,25607,21217,36,672,0,0,West,1
user_2946,28,53448,19259,12,694,11,1,West,0
user_2947,62,45619,14221,48,661,14,0,South,1
user_2948,32,54750,19583,36,611,3,0,West,0
user_2949,62,66015,12495,12,732,18,0,North,1
user_2950,33,59105,10385,48,648,15,0,West,0
user_2951,46,75867,23532,36,730,17,0,North,1
user_2952,38,52784,12294,36,707,16,0,North,1
user_2953,62,72377,18385,24,691,10,0,South,1
user_2954,40,82499,20544,24,678,19,1,North,0
user_2955,36,65475,19031,24,708,12,0,West,0
user_2956,57,59584,17996,48,642,8,0,South,0
user_2957,23,68287,18400,36,733,16,0,North,0
user_2958,47,66181,20287,24,685,16,0,North,0
user_2959,35,80024,16588,24,739,4,0,East,0
user_2960,54,75875,14801,36,675,7,0,South,0
user_2961,42,76116,8155,48,685,2,1,East,1
user_2962,60,60880,16590,24,690,5,0,North,0
user_2963,43,66824,20141,12,703,2,0,East,0
user_2964,24,66450,9496,48,752,7,0,West,0
user_2965,61,35852,13854,24,662,11,0,West,1
user_2966,43,81378,17126,12,674,3,0,North,0
user_2967,29,26614,22561,24,679,1,0,East,1
user_2968,44,74243,9207,48,587,9,0,East,0
user_2969,41,65339,18967,36,657,14,0,South,0
user_2970,61,54314,13211,36,660,12,0,West,0
user_2971,36,67823,11631,48,785,14,0,West,0
user_2972,45,68371,10409,24,690,18,0,South,0
user_2973,46,33844,11722,48,699,17,1,West,1
user_2974,29,88322,17495,12,621,12,0,East,0
user_2975,35,61442,13861,24,677,19,1,East,0
user_2976,59,106294,18571,48,717,19,0,West,0
user_2977,53,75795,9390,36,780,0,1,South,0
user_2978,21,60987,18484,48,652,15,0,North,1
user_2979,25,46199,17168,24,607,7,0,North,0
user_2980,29,57783,7461,48,648,5,1,North,0
user_2981,64,62996,22531,36,649,2,0,North,1
user_2982,26,89308,16699,12,649,19,0,East,0
user_2983,48,84533,18827,48,716,15,1,North,0
user_2984,46,69029,20780,48,693,1,0,East,0
user_2985,48,95383,19841,12,634,1,0,East,0
user_2986,60,19676,14369,48,736,14,0,North,0
user_2987,35,69255,18625,36,755,9,0,North,0
user_2988,26,85113,5949,12,611,0,1,North,0
user_2989,47,70948,16968,36,727,19,0,West,0
user_2990,58,33343,23662,36,673,14,0,West,1
user_2991,24,87788,11523,36,642,0,0,South,0
user_2992,31,75226,19577,24,621,15,1,East,0
user_2993,41,66860,23864,12,661,17,0,North,0
user_2994,50,61767,18446,24,659,4,0,West,1
user_2995,38,99874,20127,24,685,4,0,South,0
user_2996,55,68890,7152,48,765,9,1,East,0
user_2997,23,55161,10325,12,659,11,0,East,0
user_2998,32,43772,22148,48,623,9,1,East,0
user_2999,47,75150,19801,24,666,1,1,West,0
user_3000,50,79724,17480,48,721,0,0,North,0
